stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0.83,0.83,0,0.83
3dpf,12.07,0.57,2.87,0,2.87,0.57,0.57
5dpf,1.03,0.52,1.03,0.52,7.24,1.55,1.03
10dpf,13.81,0,1.26,0,3.77,1.26,0
