stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1,0
2dpf,0,0,0,0,0,0.83,0,0,1.67
3dpf,1.15,0,1.72,0,0,0.57,0,0,0
5dpf,0,0,11.37,0.52,1.03,2.07,0.52,3.62,5.69
10dpf,0.63,1.26,8.16,1.26,3.14,10.04,0,6.28,4.39
