stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,113.55,0,0,0,20.65,0,0,0,61.94,103.23
12hpf,385.55,25.06,5.78,9.64,75.18,44.34,1.93,9.64,294.95,202.41
14hpf,180.57,3.34,16.72,13.38,56.85,26.75,10.03,0,70.22,137.1
16hpf,219.44,22.56,16.41,14.36,69.73,22.56,6.15,2.05,92.29,127.15
19hpf,168.57,4.38,0,4.38,21.89,15.32,2.19,0,17.51,54.73
24hpf,138,10,7,0,32,29,10,0,56,26
2dpf,201.85,12.51,16.68,12.51,73.4,144.3,20.02,1.67,75.07,81.74
3dpf,443.05,17.81,19.54,8.05,11.49,220.09,9.19,0,29.88,58.04
5dpf,102.33,10.34,37.73,25.32,21.71,442.41,22.22,16.54,113.7,346.79
10dpf,160.65,7.53,35.14,11.92,18.83,297.45,5.65,0,42.04,28.24
