stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0.83,0,0.83,1.67,0,0.83,12.51
3dpf,4.6,2.87,0,0,1.15,0,0,0,1.72
5dpf,0.52,10.85,0,0.52,2.07,0.52,0.52,0,11.37
10dpf,2.51,3.14,0.63,0,0,0,0,0,5.02
