stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,1,0
2dpf,0.83,0,0,0.83,0.83,0,0.83,0
3dpf,2.87,0.57,0,0,17.81,0,0,0
5dpf,0,0,0,0.52,5.69,1.55,2.07,0.52
10dpf,1.88,0,0.63,0,3.77,0,0,0
