stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,89.25,0,0.83,1.67,0.83,0.83,6.67
3dpf,51.72,0,0,5.17,0,0,3.45
5dpf,33.08,2.58,0,4.13,0.52,1.03,7.24
10dpf,13.81,0,0,0.63,0,0,1.26
