stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.34
2dpf,2.5,1.67,0,1.67,0,0.83,0
3dpf,8.05,0,0,2.3,0.57,0,0
5dpf,1.03,0,0.52,2.58,0,1.03,1.03
10dpf,8.16,0,0,8.16,0,2.51,0
