stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
2dpf,33.36,0,0,4.17,5.84,0.83,0.83
3dpf,68.96,0,0.57,2.87,2.3,0.57,0
5dpf,36.69,1.03,0.52,4.65,9.3,0.52,3.1
10dpf,89.11,0.63,0.63,1.88,6.28,1.26,0
