stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0.83,0
3dpf,1.15,1.15,0,0.57,0.57,0,5.17
5dpf,0.52,0.52,0.52,0,1.55,0,4.13
10dpf,0,1.88,0,0.63,0.63,0,5.65
