stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,1.67,0.83,1.67,1.67,0
3dpf,1.72,1.72,0.57,0,0.57,0.57,0,0
5dpf,0.52,1.55,0,5.69,0,4.13,0.52,11.89
10dpf,3.77,3.77,0,2.51,0,1.88,0,0.63
