stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,8.34,0.83,0.83,3.34,5,8.34,6.67,2.5
3dpf,54.59,0,1.15,0.57,5.17,1.15,4.6,1.72
5dpf,0.52,0,2.07,0.52,7.24,2.07,5.17,5.17
10dpf,92.87,0.63,1.26,0,6.28,5.02,2.51,0.63
