stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,1.67,0.83,0
3dpf,125.27,0,0,1.72,0,0
5dpf,0.52,1.03,0,2.07,0.52,0.52
10dpf,41.42,0,0,4.39,0,0
