stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,2.5,23.35,2.5,0.83,3.34
3dpf,2.3,0,1.15,2.87,0.57,0,1.72
5dpf,0,1.03,10.34,7.75,1.03,0.52,9.82
10dpf,1.88,0,7.53,5.65,1.88,0,0.63
