stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,20.65
12hpf,28.92,0,0,0,3.86,1.93,0,0,0,1.93
14hpf,203.98,0,0,3.34,3.34,0,0,0,6.69,10.03
16hpf,330.18,2.05,0,6.15,4.1,8.2,0,0,8.2,22.56
19hpf,926.03,0,0,0,15.32,6.57,4.38,2.19,4.38,28.46
24hpf,619,1,4,6,24,18,19,0,25,59
2dpf,690.61,2.5,7.51,24.19,133.45,223.53,38.37,3.34,63.39,58.39
3dpf,725.2,8.05,3.45,6.32,66.66,624.06,7.47,0,21.26,60.91
5dpf,497.71,13.44,11.89,20.16,44.45,544.74,21.71,8.27,56.33,164.87
10dpf,344.52,7.53,4.39,2.51,8.79,284.27,12.55,0,11.3,17.57
