stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,7.71,0,0,0,0,0,0,0,0,7.71
14hpf,36.78,0,0,10.03,36.78,0,0,0,0,10.03
16hpf,86.13,0,0,10.25,149.71,2.05,0,0,2.05,32.81
19hpf,105.08,0,0,2.19,72.24,2.19,4.38,0,0,10.95
24hpf,48,1,0,1,245,70,6,0,8,13
2dpf,216.03,5.84,3.34,14.18,430.38,774.86,10.01,3.34,66.73,20.85
3dpf,99.99,2.87,1.15,0.57,79.88,655.1,0,0,18.96,4.02
5dpf,49.1,10.34,3.1,8.79,66.67,621.74,4.65,2.58,31.01,12.4
10dpf,80.95,5.65,0.63,7.53,48.95,224.66,3.14,0,8.16,1.26
