stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,10.32,10.32,0,0,0,30.97
12hpf,30.84,7.71,0,71.33,208.2,1.93,0,9.64,5.78,53.98
14hpf,227.38,6.69,10.03,127.07,210.66,36.78,0,0,0,63.53
16hpf,188.68,6.15,34.86,67.68,250.2,41.02,2.05,4.1,2.05,45.12
19hpf,407.19,0,2.19,41.59,151.05,21.89,13.14,6.57,0,21.89
24hpf,83,1,3,6,67,6,10,0,4,5
2dpf,191.84,12.51,43.37,56.72,60.05,83.41,24.19,0.83,29.19,35.87
3dpf,548.79,66.66,13.79,55.74,21.26,125.27,4.6,0,8.62,27.01
5dpf,123.01,54.78,55.3,202.6,25.32,161.25,26.88,7.75,26.88,125.07
10dpf,454.33,123,81.58,170.69,28.24,172.57,10.67,0,15.06,45.18
