stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,1.67,0.83,0,0.83,0,0,0,0
3dpf,1.72,0.57,0,1.15,4.02,0,0,0,1.15
5dpf,1.55,0.52,1.03,1.55,7.24,0.52,0.52,2.07,2.07
10dpf,0.63,1.88,0.63,1.26,2.51,0.63,0,1.26,2.51
