stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.35,0.83,0,1.67,2.5,0,0.83
3dpf,88.5,0.57,0,0,2.87,0,0
5dpf,3.1,0,0.52,0.52,2.58,0.52,0
10dpf,42.04,0,0,0,3.14,0,0
