stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,1.67,1.67,0.83,1.67,0,1.67
3dpf,4.6,0,1.15,0.57,6.32,0,0.57,0
5dpf,3.1,0.52,2.07,0.52,6.2,0.52,1.55,9.82
10dpf,3.14,1.26,0.63,0.63,5.65,0,1.26,4.39
