stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,320.01,20.65,0,0,103.23,10.32,0,196.14,350.98,485.18
12hpf,852.07,69.4,1.93,67.47,468.44,96.39,3.86,343.14,1226.05,728.69
14hpf,478.17,30.09,123.72,163.85,254.13,190.6,36.78,127.07,792.5,1330.86
16hpf,529.11,94.34,170.22,172.27,383.5,164.07,43.07,198.93,959.78,1173.07
19hpf,726.81,10.95,83.19,126.97,194.84,72.24,70.05,76.62,391.86,1044.24
24hpf,526,7,164,76,167,102,151,26,1194,346
2dpf,759.01,20.85,60.05,78.4,266.9,689.78,111.77,15.01,238.55,310.28
3dpf,3340.41,79.3,31.61,63.79,52.87,681.53,36.78,0.57,81.02,151.13
5dpf,207.25,27.91,65.12,110.08,27.39,320.95,57.37,16.54,98.71,256.35
10dpf,916.83,90.36,86.6,80.32,29.49,360.83,22.59,0.63,54.6,95.39
