stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,3.34,0
16hpf,0,0,0,0,0,10.25,0
24hpf,1,0,0,0,0,252,0
2dpf,0.83,0,0.83,0,0.83,20.02,0.83
3dpf,2.87,0,0,0.57,0,6.32,0
5dpf,0.52,0.52,0,2.58,0,24.29,2.07
10dpf,1.88,0,0,1.88,0,13.18,0
