stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,10.01,0,0,0.83,0,3.34,0,1.67,3.34
3dpf,42.52,0.57,0,0,0,0,0,0,0
5dpf,33.08,0,1.55,3.1,1.03,14.47,0.52,1.03,6.2
10dpf,43.93,0.63,0.63,0,0,0,0,0.63,0
