stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,61.94,0,0,41.29,0,371.63
12hpf,0,0,0,0,150.36,0,0,48.19,28.92,152.29
14hpf,6.69,0,0,3.34,167.19,6.69,0,33.44,100.32,274.2
16hpf,14.36,0,0,6.15,194.83,63.58,8.2,22.56,209.18,254.3
19hpf,19.7,0,0,6.57,164.19,70.05,13.14,10.95,26.27,247.38
24hpf,8,0,1,2,202,111,15,11,80,36
2dpf,40.87,0.83,5.84,33.36,256.9,603.04,36.7,15.01,100.92,150.13
3dpf,41.95,4.02,2.3,24.14,63.79,847.6,4.6,0,20.11,48.27
5dpf,13.44,4.65,5.17,66.15,51.17,637.25,23.77,23.77,25.32,189.16
10dpf,33.26,7.53,7.53,45.18,43.93,648.87,21.96,1.88,20.71,42.67
