stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,258.07,0,0,0,41.29,0,0,10.32,61.94,72.26
12hpf,952.31,34.7,7.71,23.13,188.92,42.41,1.93,67.47,408.68,404.83
14hpf,424.67,10.03,33.44,33.44,83.6,53.5,13.38,10.03,230.73,180.57
16hpf,840.84,36.91,102.54,79.98,252.25,96.39,22.56,30.76,406.06,371.2
19hpf,229.86,6.57,19.7,8.76,32.84,8.76,8.76,4.38,56.92,67.86
24hpf,1191,23,246,53,312,170,103,8,832,254
2dpf,467.92,17.52,45.87,51.71,203.51,325.29,73.4,10.01,160.14,141.79
3dpf,1360.19,62.06,30.46,41.37,32.75,424.09,24.71,0.57,52.87,89.07
5dpf,290.97,44.96,136.96,134.89,48.58,659.47,48.07,43.41,235.16,670.33
10dpf,526.5,118.6,143.08,134.29,42.04,523.36,26.98,0,136.8,128.64
