stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,13.38,0
16hpf,0,0,0,0,0,0,0,4.1,0
24hpf,0,0,0,0,0,0,0,10,0
2dpf,5,4.17,0.83,2.5,6.67,0.83,0.83,0.83,4.17
3dpf,2.87,4.6,0,0,6.32,0,0,0.57,4.02
5dpf,0.52,16.02,0,0,6.2,0,0.52,1.03,3.62
10dpf,1.26,18.2,1.26,0,3.14,0,0,0.63,1.88
