stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,20.65,0,0,51.61,0,0,206.46,196.14,0
12hpf,79.04,25.06,0,5.78,202.41,104.1,1.93,356.63,628.45,38.56
14hpf,26.75,10.03,0,20.06,100.32,66.88,0,143.79,344.42,46.81
16hpf,38.97,49.22,0,20.51,55.37,43.07,0,215.34,430.67,79.98
19hpf,24.08,6.57,0,8.76,26.27,17.51,0,87.57,109.46,21.89
24hpf,82,1,4,12,81,46,0,40,363,44
2dpf,70.06,0.83,0,5,298.6,779.86,3.34,112.6,156.81,21.69
3dpf,93.09,5.17,5.75,3.45,82.75,1771.06,1.15,1.15,101.14,8.05
5dpf,59.44,15.5,12.92,19.64,81.66,1908.13,5.69,22.74,256.35,75.97
10dpf,181.36,26.98,18.83,18.83,120.49,2581.04,10.67,1.26,220.89,23.85
