stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,3.34,0,0,0
2dpf,3.34,0,0.83,0,4.17,0,2.5
3dpf,27.01,0.57,0,0.57,6.9,0.57,1.72
5dpf,1.55,0,0,0.52,4.65,0,0.52
10dpf,10.04,0,0,0,1.88,0,0.63
