stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0
24hpf,2,0,0,0,1,1
2dpf,9.17,3.34,0,5,0,0
3dpf,5.75,2.3,0,4.02,0,0
5dpf,15.5,1.03,0,5.17,0,0
10dpf,8.16,1.26,0.63,1.26,0,0
