stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,2.19,0,0,0,0,0,0,0
2dpf,5.84,0,0,0.83,0,0.83,0,0
3dpf,10.34,0.57,0,0,0,2.87,0,5.75
5dpf,3.62,0,0.52,0.52,0.52,2.07,1.03,9.3
10dpf,4.39,0,0,0.63,0,0.63,0,4.39
