stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,1.67,4.17,1.67,1.67,19.18
3dpf,0.57,0,0.57,0,0,0,0,2.3
5dpf,0,2.07,0.52,0,0,0,0,16.54
10dpf,0.63,3.14,0,0,0.63,0,0,5.02
