stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,2.5,0,1.67,0.83
3dpf,4.02,0,0,1.15,0,0,0
5dpf,0,0,0,2.58,0,0,0.52
10dpf,3.77,0.63,1.88,1.26,0.63,0,0
