stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0,0.83,0
3dpf,33.9,0,0,0.57,6.9,1.15
5dpf,1.03,0.52,0.52,0.52,8.27,5.17
10dpf,16.32,0,0,0,6.9,1.88
