stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0.83,0,0,0.83
3dpf,1.72,0,0,0,3.45
5dpf,0,0,0.52,0.52,23.77
10dpf,1.88,1.26,0,0,1.26
