stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0
2dpf,0,0,6.67,0
3dpf,2.3,0.57,0.57,0
5dpf,0,3.1,13.44,0.52
10dpf,0,0,1.26,0
