stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,196.14,10.32,20.65,0,92.91,0,0,10.32,134.2,123.88
12hpf,225.55,25.06,15.42,15.42,75.18,11.57,0,28.92,179.28,194.7
14hpf,197.29,10.03,26.75,80.25,100.32,33.44,0,20.06,160.51,237.41
16hpf,137.4,18.46,16.41,73.83,133.3,32.81,6.15,14.36,172.27,141.51
19hpf,151.05,2.19,0,35.03,48.16,15.32,2.19,0,26.27,67.86
24hpf,132,5,53,65,70,37,20,4,113,58
2dpf,334.46,6.67,50.88,100.09,173.49,287.76,47.54,3.34,123.44,105.09
3dpf,483.85,17.24,15.52,54.59,37.35,424.09,18.96,0,31.61,47.7
5dpf,117.84,15.5,59.44,100.26,31.01,272.37,29.98,10.85,60.47,139.03
10dpf,239.09,16.94,75.3,68.4,16.94,215.24,20.08,0.63,35.14,40.79
