stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,10.32,72.26
12hpf,34.7,11.57,3.86,0,13.49,7.71,0,9.64,9.64,123.38
14hpf,20.06,10.03,6.69,3.34,10.03,6.69,0,0,10.03,307.64
16hpf,24.61,6.15,0,0,14.36,14.36,2.05,2.05,10.25,104.59
19hpf,32.84,0,0,4.38,13.14,4.38,2.19,0,2.19,251.76
24hpf,47,1,12,3,11,8,16,1,13,94
2dpf,242.72,7.51,35.03,45.87,85.91,216.03,56.72,5.84,72.56,243.55
3dpf,833.81,22.41,44.25,32.18,28.73,349.38,12.07,0,22.41,131.59
5dpf,175.72,20.67,73.91,60.99,25.32,296.14,33.08,25.32,49.62,444.99
10dpf,334.48,30.12,73.42,53.34,15.69,252.9,15.69,1.26,35.14,101.03
