stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,2,0,0,0,0
2dpf,15.01,0.83,3.34,11.68,9.17,2.5,0,5,5
3dpf,17.81,0,1.15,0,8.62,0.57,0,0.57,1.15
5dpf,5.17,0,1.03,4.13,9.3,1.55,0.52,1.03,6.2
10dpf,10.04,0.63,1.26,1.88,6.9,0,0,1.88,1.26
