stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,30.97
12hpf,84.82,3.86,0,0,0,0,0,0,1.93,25.06
14hpf,294.26,23.41,0,30.09,0,0,0,0,0,207.32
16hpf,14.36,30.76,0,38.97,2.05,0,0,0,2.05,43.07
19hpf,37.22,19.7,0,65.68,4.38,0,0,0,0,113.84
24hpf,94,33,2,107,4,1,0,0,5,27
2dpf,358.65,17.52,8.34,186,29.19,59.22,14.18,0,22.52,246.05
3dpf,2500.86,19.54,8.62,118.38,22.41,86.2,1.15,0,4.02,97.12
5dpf,192.26,46,16.54,326.12,17.06,103.88,7.75,1.55,13.44,388.66
10dpf,913.06,27.61,15.69,250.39,8.16,54.6,6.28,0,9.41,51.46
