stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,289.04,41.29,30.97,0,51.61,0,0,10.32,175.49,619.38
12hpf,965.8,100.24,28.92,79.04,381.69,75.18,3.86,161.93,645.8,915.68
14hpf,1130.23,53.5,70.22,117.04,394.58,247.45,33.44,53.5,488.2,1641.84
16hpf,1408.91,123.05,98.44,219.44,783.41,332.23,102.54,102.54,711.63,1923.67
19hpf,1490.83,32.84,74.43,172.95,580.13,223.3,116.03,37.22,221.11,2123.51
24hpf,2041,61,231,302,849,394,229,18,1116,1059
2dpf,703.13,33.36,175.99,170.99,452.9,829.91,140.12,17.52,274.41,756.51
3dpf,3037,113.78,127,129.87,123.55,1578.55,51.14,0.57,100.56,435.01
5dpf,317.85,96.65,419.15,303.9,109.57,1144.26,83.73,56.33,182.96,1517.41
10dpf,1113.24,143.08,392.84,267.33,109.82,1417.6,55.85,1.88,168.18,348.28
