stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,8.62,1.15,1.15,0,0.57,0,1.15
5dpf,0,0,0,0.52,0.52,0,2.58
10dpf,3.14,0,0.63,0,0,0.63,3.14
