stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,12.3
19hpf,0,0,0,0,0,0,0,6.57
24hpf,0,0,0,0,0,0,1,69
2dpf,12.51,1.67,1.67,5.84,8.34,2.5,1.67,251.89
3dpf,4.6,5.17,0.57,0,0.57,0,0.57,51.14
5dpf,0.52,0,0,0,2.58,0,1.03,205.7
10dpf,0.63,0,0,0,3.14,0,1.26,40.16
