stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0,0
2dpf,8.34,0,0,1.67,3.34,6.67,0,4.17,3.34
3dpf,14.94,0.57,0,0,0,3.45,0,0,2.3
5dpf,5.17,0.52,1.03,3.62,1.55,14.47,0.52,2.58,8.79
10dpf,8.16,0.63,0,1.26,0,4.39,0,0.63,0
