stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2157.49,72.26,0,0,340.66,41.29,0,92.91,350.98,1548.44
12hpf,1617.38,69.4,1.93,79.04,429.89,109.88,3.86,59.76,327.72,1177.86
14hpf,1748.84,36.78,33.44,274.2,344.42,180.57,73.56,70.22,347.76,1153.63
16hpf,518.86,32.81,6.15,262.5,252.25,137.4,38.97,30.76,239.95,555.77
19hpf,658.94,4.38,2.19,186.08,162,70.05,2.19,30.65,30.65,361.22
24hpf,391,1,2,251,166,78,8,15,51,175
2dpf,406.2,2.5,8.34,233.54,246.05,470.42,47.54,5.84,107.6,125.11
3dpf,3320.87,16.66,8.62,154,152.86,1569.93,40.8,0,105.73,99.41
5dpf,273.92,26.88,19.12,423.8,89.41,841.4,63.57,18.09,103.37,239.81
10dpf,1339.78,42.04,16.94,383.42,98.52,1138.97,65.89,1.88,101.66,74.68
