stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,1.67,3.34,0.83,1.67,1.67
3dpf,0,0,0.57,0,0,31.03,0,0,0
5dpf,0,0.52,12.4,0.52,1.55,27.91,0,1.03,0
10dpf,1.26,0,9.41,0.63,0,4.39,0,1.88,0
