stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,1
2dpf,6.67,0,1.67,4.17,2.5,0.83,0.83,2.5,9.17
3dpf,8.05,0,0.57,0,4.02,0,0,0,2.87
5dpf,6.2,1.03,0,0,7.24,0.52,0,0,6.72
10dpf,6.9,1.26,1.88,1.26,1.88,0,0,0,5.65
