stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,41.29,0,0,0,175.49,20.65,0,113.55,196.14,1486.5
12hpf,42.41,3.86,1.93,7.71,416.39,144.58,0,200.49,609.17,1019.78
14hpf,167.19,10.03,6.69,53.5,474.83,147.13,0,107,849.34,1705.37
16hpf,401.96,73.83,55.37,155.86,869.55,233.79,6.15,166.12,1142.31,1903.16
19hpf,236.43,21.89,17.51,124.78,744.32,245.19,6.57,48.16,457.54,2261.43
24hpf,488,46,116,250,1175,420,105,28,1082,1117
2dpf,998.39,49.21,98.42,386.18,1427.94,2287.04,334.46,127.61,807.39,1735.71
3dpf,382.14,77,25.86,159.18,223.54,2834.72,74.7,1.72,245.95,651.07
5dpf,558.18,117.32,185.02,541.12,318.88,3796.62,217.58,244.98,655.86,3113.38
10dpf,562.27,109.19,108.56,407.27,230.93,3342.87,154.37,8.16,428.6,762.45
