stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,0,0
12hpf,21.21,9.64,0,0,0,0,0,0,3.86,9.64
14hpf,10.03,0,6.69,3.34,3.34,0,3.34,0,0,20.06
16hpf,24.61,6.15,0,2.05,6.15,6.15,0,0,8.2,8.2
19hpf,45.97,0,0,0,0,2.19,0,0,0,6.57
24hpf,58,2,1,5,27,5,4,0,8,9
2dpf,188.5,3.34,5.84,37.53,87.58,129.28,15.01,1.67,40.04,65.89
3dpf,480.98,8.62,8.05,12.64,10.92,149.41,5.75,0,10.34,24.14
5dpf,65.64,9.3,23.26,27.39,14.99,143.68,12.4,3.1,27.39,116.29
10dpf,189.51,11.3,26.36,32,7.53,93.5,6.9,0,13.81,32.63
