stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.85,0.83,1.67,6.67,15.85,1.67,6.67,2.5
3dpf,0,0,0,0,0.57,0,0,0
