stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,20.65,0,0,0,0,0
12hpf,15.42,15.42,0,0,1.93,0,0,3.86,1.93,1.93
14hpf,40.13,0,0,0,23.41,20.06,3.34,6.69,0,0
16hpf,22.56,22.56,6.15,6.15,2.05,2.05,2.05,6.15,2.05,0
19hpf,39.41,0,0,17.51,2.19,0,0,0,0,0
24hpf,29,4,25,63,10,11,50,0,3,4
2dpf,126.78,0,25.02,57.55,84.24,140.12,95.08,10.84,31.69,23.35
3dpf,452.25,6.32,26.43,28.16,17.24,152.86,6.9,0,6.9,8.05
5dpf,59.44,15.5,22.22,99.75,19.12,187.09,37.21,12.4,21.19,46.51
10dpf,389.07,6.28,54.6,41.42,10.67,85.97,19.45,0,9.41,8.79
