stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
24hpf,4,0,0,0
2dpf,1.67,1.67,0,2.5
3dpf,9.77,0,0.57,1.15
5dpf,1.03,0,0,5.17
10dpf,3.14,0,0,3.77
