stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0
24hpf,0,0,0,0,0,1,0
2dpf,2.5,0.83,0.83,3.34,0.83,2.5,4.17
3dpf,24.71,1.15,1.72,5.17,0,1.15,1.15
5dpf,2.58,0.52,0.52,2.07,1.03,0.52,3.1
10dpf,11.3,0.63,0.63,2.51,0,0,1.26
