stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0.83,0,0,0
3dpf,12.64,0.57,0.57,0,7.47,0,2.87,1.15
5dpf,1.03,0,0,0.52,6.2,0,1.55,1.55
10dpf,4.39,0,0,0,8.16,0.63,0,0.63
