stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,10.03,0,0,0,0,0,0,0
16hpf,4.1,0,0,0,8.2,0,0,6.15
19hpf,48.16,0,0,0,6.57,0,0,2.19
24hpf,36,1,1,1,5,1,5,4
2dpf,17.52,0,0,1.67,4.17,0,0,1.67
3dpf,77,0,0,0.57,24.14,0.57,0,3.45
5dpf,14.47,0.52,0,0.52,5.17,0.52,0,13.44
10dpf,21.96,0,0,0,1.26,0,0,0
