stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,30.97,0,0,0,10.32,0
12hpf,1.93,0,1.93,0,28.92,0,0,0,9.64,0
14hpf,0,0,0,13.38,10.03,6.69,0,0,20.06,0
16hpf,4.1,10.25,0,0,0,6.15,0,0,18.46,2.05
19hpf,6.57,0,0,0,0,8.76,4.38,0,2.19,0
24hpf,24,0,0,0,11,26,2,0,0,4
2dpf,38.37,0,3.34,1.67,16.68,40.87,64.22,0,15.01,2.5
3dpf,572.35,0.57,1.72,2.3,2.3,73.55,0,0,6.9,4.02
5dpf,61.5,2.58,8.27,17.57,5.69,105.95,7.24,1.55,17.06,29.46
10dpf,1255.07,15.69,12.55,16.94,2.51,101.03,16.94,0,16.94,13.18
