stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2714.93,30.97,20.65,0,660.67,41.29,0,51.61,1104.55,557.44
12hpf,4140.81,129.16,32.77,121.45,1104.6,208.2,15.42,217.84,2326.79,1066.05
14hpf,3534.46,50.16,207.32,167.19,819.25,391.23,66.88,56.85,1414.45,986.44
16hpf,2803.47,164.07,360.94,194.83,1062.32,397.86,116.9,98.44,1435.57,1230.49
19hpf,3467.67,39.41,140.11,111.65,599.84,223.3,124.78,24.08,488.19,757.46
24hpf,1295,46,1012,64,511,172,108,10,725,251
2dpf,452.07,36.7,89.25,77.57,276.08,335.3,90.08,8.34,155.14,138.46
3dpf,1096.42,75.85,82.17,81.02,54.59,422.36,20.11,0,38.5,87.92
5dpf,331.29,46.51,181.41,197.95,64.6,722.01,48.07,34.63,157.12,531.3
10dpf,807.01,71.54,296.82,167.55,48.95,621.26,35.14,1.88,92.25,94.13
