stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,20.65,154.84
12hpf,63.62,7.71,0,1.93,26.99,13.49,0,32.77,19.28,88.68
14hpf,10.03,0,3.34,0,13.38,16.72,0,3.34,13.38,391.23
16hpf,71.78,10.25,2.05,10.25,30.76,12.3,4.1,0,18.46,188.68
19hpf,61.3,0,4.38,8.76,2.19,6.57,4.38,2.19,2.19,753.08
24hpf,27,0,16,8,9,12,2,1,11,158
2dpf,171.82,2.5,27.52,38.37,85.91,198.51,10.01,1.67,25.86,501.28
3dpf,501.09,17.24,17.24,19.54,21.84,362.03,5.17,0,8.62,255.72
5dpf,77.52,11.89,51.17,33.08,15.5,223.79,5.69,2.58,15.5,757.15
10dpf,141.82,28.87,51.46,27.61,12.55,201.44,3.77,0,13.18,230.3
