stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,2.05
2dpf,6.67,0,0,5,11.68,1.67,11.68,0.83,15.01
3dpf,8.05,0,0,0.57,66.66,2.87,0,2.3,5.17
5dpf,6.72,0,1.55,3.62,49.62,6.2,8.27,7.24,22.74
10dpf,17.57,0.63,0.63,0,80.95,2.51,0,10.67,4.39
