stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,4.17,1.67,0,0
3dpf,2.3,0,0,0,3.45,0,0.57,0
5dpf,0.52,0,0,0,1.55,0.52,0,0.52
10dpf,5.65,0.63,0.63,0.63,2.51,0,0,0
