stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,20.51,2.05,4.1,34.86,0,0,0,6.15
19hpf,0,0,2.19,0,0,0,0,0,0
24hpf,0,3,137,0,0,0,0,3,0
2dpf,9.17,0,137.62,0,1.67,3.34,0,1.67,2.5
3dpf,41.95,0,16.09,0,1.72,8.62,0.57,1.15,0
5dpf,1.55,0,204.15,1.55,0.52,3.62,1.03,0.52,2.07
10dpf,6.28,7.53,143.71,0,0.63,3.14,0,2.51,1.26
