stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,10.03
19hpf,0,0,0,0,0,0,0,8.76
2dpf,1.67,0.83,0,0,2.5,0,1.67,233.54
3dpf,2.87,0,0,0,0.57,0.57,0.57,36.78
5dpf,0.52,0.52,1.55,0.52,2.58,0.52,0.52,195.36
10dpf,1.26,0.63,0,0,0.63,0,0,62.13
