stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,14.36,0
19hpf,0,0,0,0,0,2.19,0
24hpf,1,0,0,0,0,56,0
2dpf,9.17,0,0.83,5.84,5.84,7.51,2.5
3dpf,0,0,0,0.57,0.57,2.3,0
5dpf,1.03,0.52,1.03,0.52,2.07,6.72,1.03
10dpf,0,0,0,0.63,0,2.51,0
