stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,10.32,0,0,0,30.97,10.32
12hpf,36.63,1.93,0,0,13.49,1.93,0,7.71,36.63,23.13
14hpf,43.47,0,23.41,3.34,3.34,6.69,0,0,10.03,23.41
16hpf,88.19,2.05,2.05,2.05,16.41,8.2,2.05,0,65.63,63.58
19hpf,350.27,0,0,2.19,32.84,19.7,28.46,2.19,41.59,253.95
24hpf,3,1,2,0,2,2,1,0,3,8
2dpf,79.24,0.83,10.84,15.01,31.69,81.74,26.69,1.67,77.57,167.65
3dpf,299.96,10.92,28.73,10.34,12.64,221.81,5.75,0.57,25.86,93.67
5dpf,647.59,70.29,272.89,301.83,157.63,2097.29,123.01,126.62,423.8,1682.28
10dpf,1007.82,65.26,199.56,136.17,62.13,1030.41,40.16,1.88,177.59,194.54
