stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0,0
2dpf,5,0,0,5.84,8.34,13.35,0.83,5,3.34
3dpf,22.41,0.57,4.02,5.17,5.75,41.37,0.57,4.6,4.02
5dpf,6.2,2.07,11.89,7.75,1.55,22.74,1.55,1.55,8.27
10dpf,11.3,0.63,40.79,8.16,4.39,24.47,1.88,3.77,3.14
