stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6276.35,92.91,30.97,0,1083.91,82.58,0,165.17,2456.86,2219.43
12hpf,5769.76,175.43,36.63,163.86,1443.89,252.54,15.42,323.86,2641.02,1748.47
14hpf,5330.12,66.88,254.13,297.6,1096.79,504.92,96.97,83.6,2130.04,1939.44
16hpf,4031.91,162.01,375.3,207.13,1337.13,553.72,153.81,131.25,1935.97,1814.97
19hpf,5164.29,48.16,153.24,91.95,691.78,324,194.84,28.46,729,1260.97
24hpf,3079,79,624,67,748,350,165,7,1382,453
2dpf,511.29,52.55,46.71,65.06,260.23,531.31,75.07,10.84,317.78,202.68
3dpf,1419.37,64.36,51.72,51.14,42.52,582.12,44.25,0,121.25,156.88
5dpf,430,44.45,207.25,204.66,109.57,1464.18,86.31,117.84,441.89,1193.36
10dpf,958.24,115.47,183.87,218.38,103.54,1956.65,75.3,4.39,397.86,284.9
